*******************************************************************************************************************
* This Online Resource contains electronic supplemental material (ESM) accompanying the following article submitted to the
* International Journal of Biometeorology - Special Issue (UTCI):
*
* Deriving the Operational Procedure for the Universal Thermal Climate Index UTCI
* by
* Peter Bröde, Dusan Fiala, Krzysztof Blazejczyk, Ingvar Holmér, Gerd Jendritzky, Bernhard Kampmann, Birger Tinz, George Havenith
*
* Corresponding author:
* Peter Bröde
* Leibniz Research Centre for Working Environment and Human Factors (IfADo)
* Ardeystr. 67, 44139 Dortmund, Germany
* Phone +49 231 1084 225
* Fax +49 231 1084 400
* e-mail: broede@ifado.de 
*
* ESM 4: This TAB-delimited file tabulates values of the Offset (= UTCI - Ta) in °C for different input values of:
*    Ta:	air temperature in°C (range: -50 °C to +50 °C)
*    Tr-Ta:	difference between mean radiant temperature (Tr) and air temperature in °C (-30 °C to +70 °C)
*    va:	wind speed in m/s measured 10 m above ground level (0.5 m/s to 30.3 m/s)
*    rH:	relative humidity in % (5% to 100%)
*    pa:	water vapour pressure in kPa (0 kPa to 5 kPa)
*******************************************************************************************************************
Ta	Tr-Ta	va	rH	pa	Offset
47	40	20.2	18	1.91	14.65
47	40	20.2	27	2.87	15.29
47	40	20.2	36	3.82	16.37
47	40	20.2	45	4.78	18.09
47	40	30.3	5	0.53	15.29
47	40	30.3	9	0.96	15.29
47	40	30.3	18	1.91	15.94
47	40	30.3	27	2.87	16.58
47	40	30.3	36	3.82	17.66
47	40	30.3	45	4.78	18.95
47	45	0.5	5	0.53	10.78
47	45	0.5	9	0.96	11.00
47	45	0.5	18	1.91	11.86
47	45	0.5	27	2.87	12.50
47	45	0.5	36	3.82	13.79
47	45	0.5	45	4.78	17.44
47	45	0.8	5	0.53	10.78
47	45	0.8	9	0.96	11.00
47	45	0.8	18	1.91	11.86
47	45	0.8	27	2.87	12.50
47	45	0.8	36	3.82	13.79
47	45	0.8	45	4.78	17.23
47	45	1.2	5	0.53	10.57
47	45	1.2	9	0.96	11.00
47	45	1.2	18	1.91	11.64
47	45	1.2	27	2.87	12.50
47	45	1.2	36	3.82	13.79
47	45	1.2	45	4.78	17.01
47	45	1.8	5	0.53	10.57
47	45	1.8	9	0.96	11.00
47	45	1.8	18	1.91	11.64
47	45	1.8	27	2.87	12.50
47	45	1.8	36	3.82	13.58
47	45	1.8	45	4.78	16.58
47	45	2.7	5	0.53	10.78
47	45	2.7	9	0.96	11.00
47	45	2.7	18	1.91	11.86
47	45	2.7	27	2.87	12.50
47	45	2.7	36	3.82	13.36
47	45	2.7	45	4.78	15.94
47	45	4.0	5	0.53	11.21
47	45	4.0	9	0.96	11.43
47	45	4.0	18	1.91	12.07
47	45	4.0	27	2.87	12.50
47	45	4.0	36	3.82	13.58
47	45	4.0	45	4.78	15.94
47	45	6.0	5	0.53	11.86
47	45	6.0	9	0.96	12.07
47	45	6.0	18	1.91	12.50
47	45	6.0	27	2.87	13.15
47	45	6.0	36	3.82	14.22
47	45	6.0	45	4.78	16.37
47	45	9.0	5	0.53	12.72
47	45	9.0	9	0.96	12.93
47	45	9.0	18	1.91	13.36
47	45	9.0	27	2.87	14.01
47	45	9.0	36	3.82	15.08
47	45	9.0	45	4.78	17.01
47	45	13.5	5	0.53	13.58
47	45	13.5	9	0.96	13.79
47	45	13.5	18	1.91	14.01
47	45	13.5	27	2.87	14.87
47	45	13.5	36	3.82	15.94
47	45	13.5	45	4.78	17.66
47	45	20.2	5	0.53	14.65
47	45	20.2	9	0.96	14.87
47	45	20.2	18	1.91	15.29
47	45	20.2	27	2.87	16.15
47	45	20.2	36	3.82	17.23
47	45	20.2	45	4.78	18.52
47	45	30.3	5	0.53	15.94
47	45	30.3	9	0.96	16.15
47	45	30.3	18	1.91	16.80
47	45	30.3	27	2.87	17.44
47	45	30.3	36	3.82	18.30
47	45	30.3	45	4.78	19.59
47	50	0.5	5	0.53	12.29
47	50	0.5	9	0.96	12.50
47	50	0.5	18	1.91	13.15
47	50	0.5	27	2.87	14.01
47	50	0.5	36	3.82	15.94
47	50	0.5	45	4.78	18.95
47	50	0.8	5	0.53	12.29
47	50	0.8	9	0.96	12.50
47	50	0.8	18	1.91	13.15
47	50	0.8	27	2.87	14.01
47	50	0.8	36	3.82	15.72
47	50	0.8	45	4.78	18.73
47	50	1.2	5	0.53	12.29
47	50	1.2	9	0.96	12.50
47	50	1.2	18	1.91	12.93
47	50	1.2	27	2.87	14.01
47	50	1.2	36	3.82	15.72
47	50	1.2	45	4.78	18.52
47	50	1.8	5	0.53	12.07
47	50	1.8	9	0.96	12.50
47	50	1.8	18	1.91	12.93
47	50	1.8	27	2.87	13.79
47	50	1.8	36	3.82	15.29
47	50	1.8	45	4.78	18.30
47	50	2.7	5	0.53	12.29
47	50	2.7	9	0.96	12.50
47	50	2.7	18	1.91	12.93
47	50	2.7	27	2.87	13.79
47	50	2.7	36	3.82	15.29
47	50	2.7	45	4.78	17.66
47	50	4.0	5	0.53	12.50
47	50	4.0	9	0.96	12.50
47	50	4.0	18	1.91	13.15
47	50	4.0	27	2.87	13.79
47	50	4.0	36	3.82	15.08
47	50	4.0	45	4.78	17.23
47	50	6.0	5	0.53	12.93
47	50	6.0	9	0.96	13.15
47	50	6.0	18	1.91	13.58
47	50	6.0	27	2.87	14.22
47	50	6.0	36	3.82	15.29
47	50	6.0	45	4.78	17.44
47	50	9.0	5	0.53	13.58
47	50	9.0	9	0.96	13.58
47	50	9.0	18	1.91	14.01
47	50	9.0	27	2.87	14.87
47	50	9.0	36	3.82	15.94
47	50	9.0	45	4.78	17.87
47	50	13.5	5	0.53	14.22
47	50	13.5	9	0.96	14.44
47	50	13.5	18	1.91	15.08
47	50	13.5	27	2.87	15.72
47	50	13.5	36	3.82	17.01
47	50	13.5	45	4.78	18.30
47	50	20.2	5	0.53	15.51
47	50	20.2	9	0.96	15.72
47	50	20.2	18	1.91	16.37
47	50	20.2	27	2.87	17.01
47	50	20.2	36	3.82	18.09
47	50	20.2	45	4.78	19.38
47	50	30.3	5	0.53	16.80
47	50	30.3	9	0.96	17.01
47	50	30.3	18	1.91	17.66
47	50	30.3	27	2.87	18.30
47	50	30.3	36	3.82	18.95
47	50	30.3	45	4.78	20.24
47	55	0.5	5	0.53	13.58
47	55	0.5	9	0.96	13.79
47	55	0.5	18	1.91	14.87
47	55	0.5	27	2.87	15.94
47	55	0.5	36	3.82	17.66
47	55	0.5	45	4.78	19.81
47	55	0.8	5	0.53	13.58
47	55	0.8	9	0.96	13.79
47	55	0.8	18	1.91	14.87
47	55	0.8	27	2.87	15.72
47	55	0.8	36	3.82	17.44
47	55	0.8	45	4.78	19.81
47	55	1.2	5	0.53	13.58
47	55	1.2	9	0.96	13.79
47	55	1.2	18	1.91	14.65
47	55	1.2	27	2.87	15.72
47	55	1.2	36	3.82	17.44
47	55	1.2	45	4.78	19.59
47	55	1.8	5	0.53	13.58
47	55	1.8	9	0.96	13.79
47	55	1.8	18	1.91	14.44
47	55	1.8	27	2.87	15.29
47	55	1.8	36	3.82	17.01
47	55	1.8	45	4.78	19.16
47	55	2.7	5	0.53	13.36
47	55	2.7	9	0.96	13.58
47	55	2.7	18	1.91	14.22
47	55	2.7	27	2.87	15.29
47	55	2.7	36	3.82	16.58
47	55	2.7	45	4.78	18.52
47	55	4.0	5	0.53	13.58
47	55	4.0	9	0.96	13.58
47	55	4.0	18	1.91	14.22
47	55	4.0	27	2.87	15.08
47	55	4.0	36	3.82	16.15
47	55	4.0	45	4.78	18.30
47	55	6.0	5	0.53	13.79
47	55	6.0	9	0.96	14.01
47	55	6.0	18	1.91	14.44
47	55	6.0	27	2.87	15.29
47	55	6.0	36	3.82	16.37
47	55	6.0	45	4.78	18.30
47	55	9.0	5	0.53	14.22
47	55	9.0	9	0.96	14.44
47	55	9.0	18	1.91	15.29
47	55	9.0	27	2.87	15.94
47	55	9.0	36	3.82	17.01
47	55	9.0	45	4.78	18.52
47	55	13.5	5	0.53	15.29
47	55	13.5	9	0.96	15.51
47	55	13.5	18	1.91	15.94
47	55	13.5	27	2.87	16.80
47	55	13.5	36	3.82	17.87
47	55	13.5	45	4.78	19.16
47	55	20.2	5	0.53	16.58
47	55	20.2	9	0.96	16.80
47	55	20.2	18	1.91	17.44
47	55	20.2	27	2.87	18.09
47	55	20.2	36	3.82	18.73
47	55	20.2	45	4.78	20.24
47	55	30.3	5	0.53	17.87
47	55	30.3	9	0.96	18.09
47	55	30.3	18	1.91	18.30
47	55	30.3	27	2.87	18.95
47	55	30.3	36	3.82	19.81
47	55	30.3	45	4.78	21.10
47	60	0.5	5	0.53	15.08
47	60	0.5	9	0.96	15.29
47	60	0.5	18	1.91	16.15
47	60	0.5	27	2.87	17.44
47	60	0.5	36	3.82	18.73
47	60	0.5	45	4.78	20.88
47	60	0.8	5	0.53	15.08
47	60	0.8	9	0.96	15.29
47	60	0.8	18	1.91	16.15
47	60	0.8	27	2.87	17.23
47	60	0.8	36	3.82	18.52
47	60	0.8	45	4.78	20.88
47	60	1.2	5	0.53	14.87
47	60	1.2	9	0.96	15.29
47	60	1.2	18	1.91	16.15
47	60	1.2	27	2.87	17.23
47	60	1.2	36	3.82	18.52
47	60	1.2	45	4.78	20.67
47	60	1.8	5	0.53	14.87
47	60	1.8	9	0.96	15.08
47	60	1.8	18	1.91	15.72
47	60	1.8	27	2.87	16.80
47	60	1.8	36	3.82	18.30
47	60	1.8	45	4.78	20.24
47	60	2.7	5	0.53	14.44
47	60	2.7	9	0.96	14.87
47	60	2.7	18	1.91	15.51
47	60	2.7	27	2.87	16.37
47	60	2.7	36	3.82	17.87
47	60	2.7	45	4.78	19.59
47	60	4.0	5	0.53	14.44
47	60	4.0	9	0.96	14.87
47	60	4.0	18	1.91	15.29
47	60	4.0	27	2.87	16.15
47	60	4.0	36	3.82	17.44
47	60	4.0	45	4.78	19.16
47	60	6.0	5	0.53	14.87
47	60	6.0	9	0.96	15.08
47	60	6.0	18	1.91	15.72
47	60	6.0	27	2.87	16.58
47	60	6.0	36	3.82	17.66
47	60	6.0	45	4.78	19.16
47	60	9.0	5	0.53	15.29
47	60	9.0	9	0.96	15.51
47	60	9.0	18	1.91	16.15
47	60	9.0	27	2.87	17.01
47	60	9.0	36	3.82	18.09
47	60	9.0	45	4.78	19.59
47	60	13.5	5	0.53	16.37
47	60	13.5	9	0.96	16.58
47	60	13.5	18	1.91	17.23
47	60	13.5	27	2.87	17.87
47	60	13.5	36	3.82	18.73
47	60	13.5	45	4.78	20.24
47	60	20.2	5	0.53	17.66
47	60	20.2	9	0.96	17.87
47	60	20.2	18	1.91	18.30
47	60	20.2	27	2.87	18.95
47	60	20.2	36	3.82	19.81
47	60	20.2	45	4.78	21.10
47	60	30.3	5	0.53	18.52
47	60	30.3	9	0.96	18.73
47	60	30.3	18	1.91	19.16
47	60	30.3	27	2.87	19.81
47	60	30.3	36	3.82	20.67
47	60	30.3	45	4.78	21.74
47	65	0.5	5	0.53	16.58
47	65	0.5	9	0.96	17.01
47	65	0.5	18	1.91	17.87
47	65	0.5	27	2.87	18.73
47	65	0.5	36	3.82	20.02
47	65	0.5	45	4.78	21.96
47	65	0.8	5	0.53	16.58
47	65	0.8	9	0.96	17.01
47	65	0.8	18	1.91	17.87
47	65	0.8	27	2.87	18.52
47	65	0.8	36	3.82	20.02
47	65	0.8	45	4.78	21.74
47	65	1.2	5	0.53	16.37
47	65	1.2	9	0.96	16.80
47	65	1.2	18	1.91	17.66
47	65	1.2	27	2.87	18.52
47	65	1.2	36	3.82	19.81
47	65	1.2	45	4.78	21.53
47	65	1.8	5	0.53	16.15
47	65	1.8	9	0.96	16.58
47	65	1.8	18	1.91	17.44
47	65	1.8	27	2.87	18.30
47	65	1.8	36	3.82	19.38
47	65	1.8	45	4.78	21.10
47	65	2.7	5	0.53	15.94
47	65	2.7	9	0.96	16.15
47	65	2.7	18	1.91	17.01
47	65	2.7	27	2.87	17.87
47	65	2.7	36	3.82	18.95
47	65	2.7	45	4.78	20.67
47	65	4.0	5	0.53	15.72
47	65	4.0	9	0.96	16.15
47	65	4.0	18	1.91	16.80
47	65	4.0	27	2.87	17.66
47	65	4.0	36	3.82	18.52
47	65	4.0	45	4.78	20.24
47	65	6.0	5	0.53	16.15
47	65	6.0	9	0.96	16.37
47	65	6.0	18	1.91	17.01
47	65	6.0	27	2.87	17.87
47	65	6.0	36	3.82	18.73
47	65	6.0	45	4.78	20.24
47	65	9.0	5	0.53	16.58
47	65	9.0	9	0.96	16.80
47	65	9.0	18	1.91	17.44
47	65	9.0	27	2.87	18.30
47	65	9.0	36	3.82	18.95
47	65	9.0	45	4.78	20.67
47	65	13.5	5	0.53	17.44
47	65	13.5	9	0.96	17.66
47	65	13.5	18	1.91	18.30
47	65	13.5	27	2.87	18.73
47	65	13.5	36	3.82	19.81
47	65	13.5	45	4.78	21.10
47	65	20.2	5	0.53	18.52
47	65	20.2	9	0.96	18.73
47	65	20.2	18	1.91	19.16
47	65	20.2	27	2.87	19.81
47	65	20.2	36	3.82	20.67
47	65	20.2	45	4.78	21.74
47	65	30.3	5	0.53	19.59
47	65	30.3	9	0.96	19.59
47	65	30.3	18	1.91	20.24
47	65	30.3	27	2.87	20.88
47	65	30.3	36	3.82	21.31
47	65	30.3	45	4.78	22.38
47	70	0.5	5	0.53	18.30
47	70	0.5	9	0.96	18.52
47	70	0.5	18	1.91	19.16
47	70	0.5	27	2.87	20.24
47	70	0.5	36	3.82	21.31
47	70	0.5	45	4.78	23.03
47	70	0.8	5	0.53	18.30
47	70	0.8	9	0.96	18.30
47	70	0.8	18	1.91	19.16
47	70	0.8	27	2.87	20.24
47	70	0.8	36	3.82	21.10
47	70	0.8	45	4.78	23.03
47	70	1.2	5	0.53	18.09
47	70	1.2	9	0.96	18.30
47	70	1.2	18	1.91	18.95
47	70	1.2	27	2.87	20.02
47	70	1.2	36	3.82	21.10
47	70	1.2	45	4.78	22.81
47	70	1.8	5	0.53	17.87
47	70	1.8	9	0.96	18.30
47	70	1.8	18	1.91	18.73
47	70	1.8	27	2.87	19.59
47	70	1.8	36	3.82	20.88
47	70	1.8	45	4.78	22.38
47	70	2.7	5	0.53	17.44
47	70	2.7	9	0.96	17.87
47	70	2.7	18	1.91	18.30
47	70	2.7	27	2.87	19.16
47	70	2.7	36	3.82	20.24
47	70	2.7	45	4.78	21.74
47	70	4.0	5	0.53	17.44
47	70	4.0	9	0.96	17.66
47	70	4.0	18	1.91	18.30
47	70	4.0	27	2.87	18.73
47	70	4.0	36	3.82	19.81
47	70	4.0	45	4.78	21.31
47	70	6.0	5	0.53	17.44
47	70	6.0	9	0.96	17.66
47	70	6.0	18	1.91	18.30
47	70	6.0	27	2.87	18.95
47	70	6.0	36	3.82	20.02
47	70	6.0	45	4.78	21.31
47	70	9.0	5	0.53	17.87
47	70	9.0	9	0.96	18.09
47	70	9.0	18	1.91	18.52
47	70	9.0	27	2.87	19.38
47	70	9.0	36	3.82	20.24
47	70	9.0	45	4.78	21.53
47	70	13.5	5	0.53	18.52
47	70	13.5	9	0.96	18.73
47	70	13.5	18	1.91	19.38
47	70	13.5	27	2.87	20.02
47	70	13.5	36	3.82	20.88
47	70	13.5	45	4.78	21.96
47	70	20.2	5	0.53	19.59
47	70	20.2	9	0.96	19.81
47	70	20.2	18	1.91	20.24
47	70	20.2	27	2.87	20.88
47	70	20.2	36	3.82	21.53
47	70	20.2	45	4.78	22.60
47	70	30.3	5	0.53	20.45
47	70	30.3	9	0.96	20.67
47	70	30.3	18	1.91	21.10
47	70	30.3	27	2.87	21.53
47	70	30.3	36	3.82	22.17
47	70	30.3	45	4.78	23.24
48	-30	0.5	5	0.56	-8.05
48	-30	0.5	9	1.01	-7.62
48	-30	0.5	18	2.01	-6.12
48	-30	0.5	27	3.02	-4.40
48	-30	0.5	36	4.02	-0.96
48	-30	0.5	45	5.03	3.77
48	-30	0.8	5	0.56	-8.05
48	-30	0.8	9	1.01	-7.40
48	-30	0.8	18	2.01	-6.12
48	-30	0.8	27	3.02	-4.40
48	-30	0.8	36	4.02	-0.96
48	-30	0.8	45	5.03	3.77
48	-30	1.2	5	0.56	-7.83
48	-30	1.2	9	1.01	-7.19
48	-30	1.2	18	2.01	-5.90
48	-30	1.2	27	3.02	-4.18
48	-30	1.2	36	4.02	-0.96
48	-30	1.2	45	5.03	3.77
48	-30	1.8	5	0.56	-7.40
48	-30	1.8	9	1.01	-6.97
48	-30	1.8	18	2.01	-5.90
48	-30	1.8	27	3.02	-3.97
48	-30	1.8	36	4.02	-0.96
48	-30	1.8	45	5.03	3.55
48	-30	2.7	5	0.56	-6.54
48	-30	2.7	9	1.01	-6.12
48	-30	2.7	18	2.01	-5.04
48	-30	2.7	27	3.02	-3.32
48	-30	2.7	36	4.02	-0.74
48	-30	2.7	45	5.03	3.55
48	-30	4.0	5	0.56	-5.47
48	-30	4.0	9	1.01	-5.04
48	-30	4.0	18	2.01	-3.97
48	-30	4.0	27	3.02	-2.68
48	-30	4.0	36	4.02	-0.10
48	-30	4.0	45	5.03	3.98
48	-30	6.0	5	0.56	-3.32
48	-30	6.0	9	1.01	-3.11
48	-30	6.0	18	2.01	-1.82
48	-30	6.0	27	3.02	-0.53
48	-30	6.0	36	4.02	1.19
48	-30	6.0	45	5.03	5.49
48	-30	9.0	5	0.56	-0.53
48	-30	9.0	9	1.01	-0.31
48	-30	9.0	18	2.01	0.33
48	-30	9.0	27	3.02	1.62
48	-30	9.0	36	4.02	2.91
48	-30	9.0	45	5.03	7.63
48	-30	13.5	5	0.56	2.05
48	-30	13.5	9	1.01	2.26
48	-30	13.5	18	2.01	2.91
48	-30	13.5	27	3.02	3.77
48	-30	13.5	36	4.02	5.70
48	-30	13.5	45	5.03	8.92
48	-30	20.2	5	0.56	3.98
48	-30	20.2	9	1.01	4.20
48	-30	20.2	18	2.01	5.06
48	-30	20.2	27	3.02	6.35
48	-30	20.2	36	4.02	8.06
48	-30	20.2	45	5.03	10.64
48	-30	30.3	5	0.56	7.85
48	-30	30.3	9	1.01	8.28
48	-30	30.3	18	2.01	8.71
48	-30	30.3	27	3.02	9.57
48	-30	30.3	36	4.02	10.86
48	-30	30.3	45	5.03	12.58
48	-25	0.5	5	0.56	-6.97
48	-25	0.5	9	1.01	-6.54
48	-25	0.5	18	2.01	-5.47
48	-25	0.5	27	3.02	-3.32
48	-25	0.5	36	4.02	-0.31
48	-25	0.5	45	5.03	4.63
48	-25	0.8	5	0.56	-6.97
48	-25	0.8	9	1.01	-6.54
48	-25	0.8	18	2.01	-5.26
48	-25	0.8	27	3.02	-3.32
48	-25	0.8	36	4.02	-0.31
48	-25	0.8	45	5.03	4.63
48	-25	1.2	5	0.56	-6.76
48	-25	1.2	9	1.01	-6.33
48	-25	1.2	18	2.01	-5.26
48	-25	1.2	27	3.02	-3.11
48	-25	1.2	36	4.02	-0.31
48	-25	1.2	45	5.03	4.41
48	-25	1.8	5	0.56	-6.54
48	-25	1.8	9	1.01	-5.90
48	-25	1.8	18	2.01	-4.83
48	-25	1.8	27	3.02	-3.11
48	-25	1.8	36	4.02	-0.31
48	-25	1.8	45	5.03	4.41
48	-25	2.7	5	0.56	-5.90
48	-25	2.7	9	1.01	-5.47
48	-25	2.7	18	2.01	-4.18
48	-25	2.7	27	3.02	-2.68
48	-25	2.7	36	4.02	-0.10
48	-25	2.7	45	5.03	4.20
48	-25	4.0	5	0.56	-4.83
48	-25	4.0	9	1.01	-4.40
48	-25	4.0	18	2.01	-3.11
48	-25	4.0	27	3.02	-1.60
48	-25	4.0	36	4.02	0.33
48	-25	4.0	45	5.03	4.63
48	-25	6.0	5	0.56	-2.46
48	-25	6.0	9	1.01	-1.82
48	-25	6.0	18	2.01	-0.96
48	-25	6.0	27	3.02	0.12
48	-25	6.0	36	4.02	1.83
48	-25	6.0	45	5.03	6.35
48	-25	9.0	5	0.56	-0.10
48	-25	9.0	9	1.01	0.33
48	-25	9.0	18	2.01	1.19
48	-25	9.0	27	3.02	2.26
48	-25	9.0	36	4.02	3.55
48	-25	9.0	45	5.03	8.28
48	-25	13.5	5	0.56	2.69
48	-25	13.5	9	1.01	2.69
48	-25	13.5	18	2.01	3.34
48	-25	13.5	27	3.02	4.20
48	-25	13.5	36	4.02	6.13
48	-25	13.5	45	5.03	9.35
48	-25	20.2	5	0.56	4.41
48	-25	20.2	9	1.01	4.84
48	-25	20.2	18	2.01	5.92
48	-25	20.2	27	3.02	7.21
48	-25	20.2	36	4.02	8.49
48	-25	20.2	45	5.03	11.07
48	-25	30.3	5	0.56	8.49
48	-25	30.3	9	1.01	8.71
48	-25	30.3	18	2.01	9.35
48	-25	30.3	27	3.02	10.21
48	-25	30.3	36	4.02	11.29
48	-25	30.3	45	5.03	12.79
48	-20	0.5	5	0.56	-5.90
48	-20	0.5	9	1.01	-5.69
48	-20	0.5	18	2.01	-4.40
48	-20	0.5	27	3.02	-2.46
48	-20	0.5	36	4.02	0.33
48	-20	0.5	45	5.03	5.92
48	-20	0.8	5	0.56	-5.90
48	-20	0.8	9	1.01	-5.69
48	-20	0.8	18	2.01	-4.18
48	-20	0.8	27	3.02	-2.46
48	-20	0.8	36	4.02	0.33
48	-20	0.8	45	5.03	5.70
48	-20	1.2	5	0.56	-5.90
48	-20	1.2	9	1.01	-5.47
48	-20	1.2	18	2.01	-4.18
48	-20	1.2	27	3.02	-2.25
48	-20	1.2	36	4.02	0.33
48	-20	1.2	45	5.03	5.70
48	-20	1.8	5	0.56	-5.69
48	-20	1.8	9	1.01	-5.04
48	-20	1.8	18	2.01	-3.97
48	-20	1.8	27	3.02	-2.03
48	-20	1.8	36	4.02	0.33
48	-20	1.8	45	5.03	5.70
48	-20	2.7	5	0.56	-5.04
48	-20	2.7	9	1.01	-4.61
48	-20	2.7	18	2.01	-3.32
48	-20	2.7	27	3.02	-1.60
48	-20	2.7	36	4.02	0.33
48	-20	2.7	45	5.03	5.49
48	-20	4.0	5	0.56	-3.75
48	-20	4.0	9	1.01	-3.11
48	-20	4.0	18	2.01	-2.03
48	-20	4.0	27	3.02	-0.53
48	-20	4.0	36	4.02	1.19
48	-20	4.0	45	5.03	5.70
48	-20	6.0	5	0.56	-1.39
48	-20	6.0	9	1.01	-0.96
48	-20	6.0	18	2.01	-0.10
48	-20	6.0	27	3.02	0.97
48	-20	6.0	36	4.02	2.69
48	-20	6.0	45	5.03	7.21
48	-20	9.0	5	0.56	0.76
48	-20	9.0	9	1.01	1.19
48	-20	9.0	18	2.01	1.83
48	-20	9.0	27	3.02	2.69
48	-20	9.0	36	4.02	4.41
48	-20	9.0	45	5.03	8.49
48	-20	13.5	5	0.56	3.12
48	-20	13.5	9	1.01	3.12
48	-20	13.5	18	2.01	3.77
48	-20	13.5	27	3.02	4.63
48	-20	13.5	36	4.02	6.78
48	-20	13.5	45	5.03	9.57
48	-20	20.2	5	0.56	5.49
48	-20	20.2	9	1.01	5.70
48	-20	20.2	18	2.01	6.78
48	-20	20.2	27	3.02	7.85
48	-20	20.2	36	4.02	9.14
48	-20	20.2	45	5.03	11.50
48	-20	30.3	5	0.56	9.14
48	-20	30.3	9	1.01	9.35
48	-20	30.3	18	2.01	10.00
48	-20	30.3	27	3.02	10.86
48	-20	30.3	36	4.02	11.50
48	-20	30.3	45	5.03	13.44
48	-15	0.5	5	0.56	-5.04
48	-15	0.5	9	1.01	-4.61
48	-15	0.5	18	2.01	-3.11
48	-15	0.5	27	3.02	-1.39
48	-15	0.5	36	4.02	0.97
48	-15	0.5	45	5.03	7.21
48	-15	0.8	5	0.56	-5.04
48	-15	0.8	9	1.01	-4.61
48	-15	0.8	18	2.01	-3.11
48	-15	0.8	27	3.02	-1.39
48	-15	0.8	36	4.02	0.97
48	-15	0.8	45	5.03	7.21
48	-15	1.2	5	0.56	-4.83
48	-15	1.2	9	1.01	-4.40
48	-15	1.2	18	2.01	-3.11
48	-15	1.2	27	3.02	-1.17
48	-15	1.2	36	4.02	0.97
48	-15	1.2	45	5.03	6.99
48	-15	1.8	5	0.56	-4.61
48	-15	1.8	9	1.01	-4.18
48	-15	1.8	18	2.01	-2.89
48	-15	1.8	27	3.02	-1.17
48	-15	1.8	36	4.02	0.97
48	-15	1.8	45	5.03	6.78
48	-15	2.7	5	0.56	-3.97
48	-15	2.7	9	1.01	-3.54
48	-15	2.7	18	2.01	-2.25
48	-15	2.7	27	3.02	-0.74
48	-15	2.7	36	4.02	1.40
48	-15	2.7	45	5.03	6.56
48	-15	4.0	5	0.56	-2.68
48	-15	4.0	9	1.01	-2.03
48	-15	4.0	18	2.01	-0.96
48	-15	4.0	27	3.02	0.12
48	-15	4.0	36	4.02	2.05
48	-15	4.0	45	5.03	6.78
48	-15	6.0	5	0.56	-0.53
48	-15	6.0	9	1.01	-0.10
48	-15	6.0	18	2.01	0.54
48	-15	6.0	27	3.02	1.83
48	-15	6.0	36	4.02	3.12
48	-15	6.0	45	5.03	8.06
48	-15	9.0	5	0.56	1.62
48	-15	9.0	9	1.01	2.05
48	-15	9.0	18	2.01	2.69
48	-15	9.0	27	3.02	3.55
48	-15	9.0	36	4.02	5.49
48	-15	9.0	45	5.03	8.92
48	-15	13.5	5	0.56	3.34
48	-15	13.5	9	1.01	3.55
48	-15	13.5	18	2.01	4.20
48	-15	13.5	27	3.02	5.27
48	-15	13.5	36	4.02	7.21
48	-15	13.5	45	5.03	10.00
48	-15	20.2	5	0.56	6.56
48	-15	20.2	9	1.01	6.99
48	-15	20.2	18	2.01	7.63
48	-15	20.2	27	3.02	8.49
48	-15	20.2	36	4.02	9.78
48	-15	20.2	45	5.03	11.72
48	-15	30.3	5	0.56	9.78
48	-15	30.3	9	1.01	10.00
48	-15	30.3	18	2.01	10.64
48	-15	30.3	27	3.02	11.29
48	-15	30.3	36	4.02	11.93
48	-15	30.3	45	5.03	14.29
48	-10	0.5	5	0.56	-3.97
48	-10	0.5	9	1.01	-3.54
48	-10	0.5	18	2.01	-2.25
48	-10	0.5	27	3.02	-0.53
48	-10	0.5	36	4.02	1.83
48	-10	0.5	45	5.03	8.06
48	-10	0.8	5	0.56	-3.97
48	-10	0.8	9	1.01	-3.54
48	-10	0.8	18	2.01	-2.25
48	-10	0.8	27	3.02	-0.53
48	-10	0.8	36	4.02	1.83
48	-10	0.8	45	5.03	8.06
48	-10	1.2	5	0.56	-3.75
48	-10	1.2	9	1.01	-3.32
48	-10	1.2	18	2.01	-2.03
48	-10	1.2	27	3.02	-0.53
48	-10	1.2	36	4.02	1.83
48	-10	1.2	45	5.03	7.85
48	-10	1.8	5	0.56	-3.54
48	-10	1.8	9	1.01	-3.11
48	-10	1.8	18	2.01	-1.82
48	-10	1.8	27	3.02	-0.31
48	-10	1.8	36	4.02	2.05
48	-10	1.8	45	5.03	7.85
48	-10	2.7	5	0.56	-2.89
48	-10	2.7	9	1.01	-2.25
48	-10	2.7	18	2.01	-0.96
48	-10	2.7	27	3.02	0.12
48	-10	2.7	36	4.02	2.26
48	-10	2.7	45	5.03	7.42
48	-10	4.0	5	0.56	-1.17
48	-10	4.0	9	1.01	-0.96
48	-10	4.0	18	2.01	-0.10
48	-10	4.0	27	3.02	0.97
48	-10	4.0	36	4.02	2.69
48	-10	4.0	45	5.03	7.63
48	-10	6.0	5	0.56	0.33
48	-10	6.0	9	1.01	0.54
48	-10	6.0	18	2.01	1.62
48	-10	6.0	27	3.02	2.69
48	-10	6.0	36	4.02	3.98
48	-10	6.0	45	5.03	8.71
48	-10	9.0	5	0.56	2.48
48	-10	9.0	9	1.01	2.69
48	-10	9.0	18	2.01	3.34
48	-10	9.0	27	3.02	4.20
48	-10	9.0	36	4.02	6.13
48	-10	9.0	45	5.03	9.57
48	-10	13.5	5	0.56	3.77
48	-10	13.5	9	1.01	3.98
